dataset_label,variant_label,dataset_root,scan_index,scan_file,hr_path,height,width,num_pixels,scan_mean_dS_rad,scan_std_dS_rad,scan_max_dS_rad
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,5,Ti_Al_1pct_QSR_x4_test_hr_x_block_133.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_133.npy,128,128,16384,0.016281452029943466,0.003764752298593521,0.0284716859459877
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,6,Ti_Al_1pct_QSR_x4_test_hr_x_block_136.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_136.npy,128,128,16384,0.01646939292550087,0.003719323081895709,0.028571996837854385
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,7,Ti_Al_1pct_QSR_x4_test_hr_x_block_146.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_146.npy,128,128,16384,0.017745578661561012,0.003838815027847886,0.027810830622911453
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,8,Ti_Al_1pct_QSR_x4_test_hr_x_block_148.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_148.npy,128,128,16384,0.016423985362052917,0.004008620977401733,0.02841300517320633
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,9,Ti_Al_1pct_QSR_x4_test_hr_x_block_155.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_155.npy,128,128,16384,0.017568416893482208,0.0036876818630844355,0.027396230027079582
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,10,Ti_Al_1pct_QSR_x4_test_hr_x_block_165.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_165.npy,128,128,16384,0.017371568828821182,0.003776148660108447,0.027930596843361855
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,11,Ti_Al_1pct_QSR_x4_test_hr_x_block_176.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_176.npy,128,128,16384,0.01844991371035576,0.004132258705794811,0.028320549055933952
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,12,Ti_Al_1pct_QSR_x4_test_hr_x_block_179.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_179.npy,128,128,16384,0.018486961722373962,0.004205949138849974,0.028269989416003227
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,13,Ti_Al_1pct_QSR_x4_test_hr_x_block_181.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_181.npy,128,128,16384,0.017471108585596085,0.003949134144932032,0.028236234560608864
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,14,Ti_Al_1pct_QSR_x4_test_hr_x_block_221.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_221.npy,128,128,16384,0.018405819311738014,0.004084219690412283,0.027647461742162704
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,15,Ti_Al_1pct_QSR_x4_test_hr_x_block_225.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_225.npy,128,128,16384,0.01858474314212799,0.004039722494781017,0.027647461742162704
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,16,Ti_Al_1pct_QSR_x4_test_hr_x_block_238.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_238.npy,128,128,16384,0.018838990479707718,0.003584271762520075,0.027212856337428093
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,17,Ti_Al_1pct_QSR_x4_test_hr_x_block_243.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_243.npy,128,128,16384,0.01893586292862892,0.003923457115888596,0.028671961277723312
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,18,Ti_Al_1pct_QSR_x4_test_hr_x_block_262.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_262.npy,128,128,16384,0.01800686866044998,0.004329747054725885,0.027664702385663986
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,19,Ti_Al_1pct_QSR_x4_test_hr_x_block_274.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_274.npy,128,128,16384,0.01889316365122795,0.0038263124879449606,0.026984095573425293
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,20,Ti_Al_1pct_QSR_x4_test_hr_x_block_276.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_276.npy,128,128,16384,0.018037427216768265,0.004084336571395397,0.027638835832476616
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,21,Ti_Al_1pct_QSR_x4_test_hr_x_block_278.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_278.npy,128,128,16384,0.019637880846858025,0.004165534861385822,0.028671961277723312
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,22,Ti_Al_1pct_QSR_x4_test_hr_x_block_279.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_279.npy,128,128,16384,0.01880934275686741,0.0038393731229007244,0.0271865576505661
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,23,Ti_Al_1pct_QSR_x4_test_hr_x_block_281.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_281.npy,128,128,16384,0.0193899255245924,0.004198367241770029,0.028638677671551704
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,24,Ti_Al_1pct_QSR_x4_test_hr_x_block_301.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_301.npy,128,128,16384,0.018615927547216415,0.0042922720313072205,0.028236234560608864
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,25,Ti_Al_1pct_QSR_x4_test_hr_x_block_305.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_305.npy,128,128,16384,0.018912075087428093,0.004240981303155422,0.02862202376127243
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,26,Ti_Al_1pct_QSR_x4_test_hr_x_block_327.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_327.npy,128,128,16384,0.018694264814257622,0.004447275307029486,0.028705203905701637
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,27,Ti_Al_1pct_QSR_x4_test_hr_x_block_328.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_328.npy,128,128,16384,0.01836463063955307,0.0038711128290742636,0.028295282274484634
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,28,Ti_Al_1pct_QSR_x4_test_hr_x_block_337.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_337.npy,128,128,16384,0.01855769008398056,0.004092752933502197,0.027343962341547012
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,29,Ti_Al_1pct_QSR_x4_test_hr_x_block_353.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_353.npy,128,128,16384,0.018651865422725677,0.0042637791484594345,0.027569737285375595
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,30,Ti_Al_1pct_QSR_x4_test_hr_x_block_357.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_357.npy,128,128,16384,0.018703248351812363,0.0042505343444645405,0.02709871716797352
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,31,Ti_Al_1pct_QSR_x4_test_hr_x_block_375.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_375.npy,128,128,16384,0.021463273093104362,0.004453470930457115,0.02893684059381485
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,32,Ti_Al_1pct_QSR_x4_test_hr_x_block_384.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_384.npy,128,128,16384,0.022265108302235603,0.004573901183903217,0.028978006914258003
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,33,Ti_Al_1pct_QSR_x4_test_hr_x_block_394.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_394.npy,128,128,16384,0.02078460529446602,0.005323589779436588,0.029035545885562897
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,34,Ti_Al_1pct_QSR_x4_test_hr_x_block_399.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_399.npy,128,128,16384,0.021574482321739197,0.005177842453122139,0.0289697777479887
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,35,Ti_Al_1pct_QSR_x4_test_hr_x_block_410.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_410.npy,128,128,16384,0.01620732992887497,0.004341324791312218,0.028303707018494606
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,36,Ti_Al_1pct_QSR_x4_test_hr_x_block_437.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_437.npy,128,128,16384,0.016232341527938843,0.004209264647215605,0.02720409445464611
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,37,Ti_Al_1pct_QSR_x4_test_hr_x_block_469.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_469.npy,128,128,16384,0.017123747617006302,0.004120617639273405,0.026931026950478554
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,38,Ti_Al_1pct_QSR_x4_test_hr_x_block_475.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_475.npy,128,128,16384,0.019835805520415306,0.004908877890557051,0.028920354321599007
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,39,Ti_Al_1pct_QSR_x4_test_hr_x_block_478.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_478.npy,128,128,16384,0.017205439507961273,0.004190974868834019,0.028513526543974876
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,40,Ti_Al_1pct_QSR_x4_test_hr_x_block_484.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_484.npy,128,128,16384,0.017668412998318672,0.005145170260220766,0.028763288632035255
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,41,Ti_Al_1pct_QSR_x4_test_hr_x_block_510.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_510.npy,128,128,16384,0.01746338978409767,0.004107843153178692,0.028920354321599007
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,42,Ti_Al_1pct_QSR_x4_test_hr_x_block_516.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_516.npy,128,128,16384,0.017790505662560463,0.004225363489240408,0.02871350757777691
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,43,Ti_Al_1pct_QSR_x4_test_hr_x_block_522.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_522.npy,128,128,16384,0.017515700310468674,0.004709582310169935,0.028920354321599007
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,44,Ti_Al_1pct_QSR_x4_test_hr_x_block_554.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_554.npy,128,128,16384,0.018413884565234184,0.004782089497894049,0.02899445779621601
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,45,Ti_Al_1pct_QSR_x4_test_hr_x_block_563.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_563.npy,128,128,16384,0.017301537096500397,0.004672851413488388,0.029035545885562897
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,46,Ti_Al_1pct_QSR_x4_test_hr_x_block_570.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_570.npy,128,128,16384,0.017901889979839325,0.004435758106410503,0.028870848938822746
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,47,Ti_Al_1pct_QSR_x4_test_hr_x_block_575.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_575.npy,128,128,16384,0.018548712134361267,0.004273511003702879,0.028837794438004494
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,48,Ti_Al_1pct_QSR_x4_test_hr_x_block_596.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_596.npy,128,128,16384,0.01829553209245205,0.004477864131331444,0.028837794438004494
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,49,Ti_Al_1pct_QSR_x4_test_hr_x_block_608.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_608.npy,128,128,16384,0.01817222870886326,0.004061733838170767,0.028638677671551704
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,50,Ti_Al_1pct_QSR_x4_test_hr_x_block_621.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_621.npy,128,128,16384,0.01981022208929062,0.004350979812443256,0.02905196323990822
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,51,Ti_Al_1pct_QSR_x4_test_hr_x_block_623.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_623.npy,128,128,16384,0.019374027848243713,0.003802279243245721,0.02845493145287037
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,52,Ti_Al_1pct_QSR_x4_test_hr_x_block_633.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_633.npy,128,128,16384,0.019870392978191376,0.0044144210405647755,0.02905196323990822
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,53,Ti_Al_1pct_QSR_x4_test_hr_x_block_634.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_634.npy,128,128,16384,0.019917462021112442,0.00430662464350462,0.029068373143672943
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,54,Ti_Al_1pct_QSR_x4_test_hr_x_block_638.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_638.npy,128,128,16384,0.019394710659980774,0.004675406962633133,0.029101165011525154
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,55,Ti_Al_1pct_QSR_x4_test_hr_x_block_72.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_72.npy,128,128,16384,0.017744652926921844,0.004649162292480469,0.029043756425380707
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,56,Ti_Al_1pct_QSR_x4_test_hr_x_block_89.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_89.npy,128,128,16384,0.017801927402615547,0.004341724328696728,0.02905196323990822
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,57,Ti_Al_1pct_QSR_x4_test_hr_x_block_93.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_x_block_93.npy,128,128,16384,0.017920365557074547,0.004621934611350298,0.029076572507619858
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,58,Ti_Al_1pct_QSR_x4_test_hr_y_block_124.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_124.npy,128,128,16384,0.016710901632905006,0.0045388187281787395,0.027612945064902306
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,59,Ti_Al_1pct_QSR_x4_test_hr_y_block_129.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_129.npy,128,128,16384,0.017518214881420135,0.0034316610544919968,0.02799028903245926
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,60,Ti_Al_1pct_QSR_x4_test_hr_y_block_164.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_164.npy,128,128,16384,0.01824766770005226,0.003975206520408392,0.027630208060145378
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,61,Ti_Al_1pct_QSR_x4_test_hr_y_block_167.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_167.npy,128,128,16384,0.01848401501774788,0.00400250218808651,0.027509134262800217
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,62,Ti_Al_1pct_QSR_x4_test_hr_y_block_174.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_174.npy,128,128,16384,0.018626457080245018,0.0036027247551828623,0.027483120560646057
Ti-6Al-4V (HCP),"LUT + local refinement (12 steps, 8 starts)",/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4,63,Ti_Al_1pct_QSR_x4_test_hr_y_block_181.npy,/data/home/umang/Materials/Materials_data_mount/datasets/Ti_Al_1pct_QSR_x4/Test/HR_Data/Ti_Al_1pct_QSR_x4_test_hr_y_block_181.npy,128,128,16384,0.018943650647997856,0.0037993048317730427,0.027448398992419243
